Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2022-09-07,5.177765975887737,19.065353282744972,4.422921094315893,4.819897617569259,16.917114159987534,1.9223519581623711
2022-09-08,5.127967082749682,19.10440227078774,4.430290682550452,4.916899375615816,17.24865842992342,1.9349173006898526
2022-09-09,5.224576503681937,21.131797392475303,4.532084324046499,5.056428781498753,17.870005038493865,1.9649765126686753
2022-09-12,5.42576534778618,22.109556719353677,4.569615605632849,5.0979008296657735,18.152653853196714,1.9860953955256775
2022-09-13,5.107382621915373,20.05999928456517,4.3183849942298,4.614997199104183,17.419797072669184,1.8997350166905271
2022-09-14,5.156186421261597,20.005030725392405,4.322326375448333,4.613942941583161,18.044721353091507,1.906983969514722
2022-09-15,5.058579850558603,19.47144808775309,4.2051083441710615,4.544002249440617,18.112700757821322,1.8853336164567969
2022-09-16,5.0031378093107834,19.541988755608486,4.194140917823298,4.638544185117152,18.08884900555144,1.870950780857683
2022-09-19,5.128631163937205,19.31619800557762,4.190370773043559,4.703212583043332,18.429934340349693,1.885459579804071
2022-09-20,5.208974707732961,18.67047765409281,4.154896736735146,4.63081240406785,18.40966025993169,1.863817204936229
2022-09-21,5.103400190769143,18.331093708631382,4.0949166255799545,4.6606869484294595,17.936790672758352,1.8313051597870376
2022-09-22,5.070864838533054,19.187142731239426,4.129704913462388,4.414665789125344,17.208705334548032,1.8159229024532781
2022-09-23,4.994173741268675,19.072582431997045,4.077265359423613,4.398849913087506,16.41800709938571,1.785497154010828
2022-09-26,5.005462093467115,18.998489925790828,4.069210825433882,4.297631124956863,16.458557079993767,1.7678337480202198
2022-09-27,5.03832845830751,18.887672569245314,4.051388590395683,4.362650830211021,16.871794556834324,1.763320854114345
2022-09-28,4.974586430205106,19.200159060587016,4.131247379196204,4.4761710789513725,17.162193780701546,1.7980166219453313
2022-09-29,4.73023950483804,19.34478258291398,4.070068345412525,4.294818317573436,15.993439721756854,1.7604579112883565
2022-09-30,4.588146176502448,19.205168310869826,3.9912372428016982,4.2663496735979125,15.81693457123327,1.7332352527375547
2022-10-03,4.729243383056755,19.394722588334638,4.125592563361997,4.397444348238506,14.454382067966211,1.7789944688128714
2022-10-04,4.850422265943185,20.0996679139724,4.265088722883188,4.627649631504785,14.874179823049916,1.83411977319233
2022-10-05,4.860380399787669,19.925595018884525,4.270572034721666,4.64241057894743,14.359570124347298,1.8298496003770615
2022-10-06,4.828178116134795,19.722715556563358,4.229271678583318,4.614645891776204,14.199761382389838,1.810973049213619
2022-10-07,4.650892596818296,19.318886978850816,4.01420031680079,4.244209259045199,13.30172935212703,1.7604579112883565
